updated_at,ticker,indicator_source,series_type,industry,month,indicator_mom_pct,indicator_yoy_pct,stock_prior_3m_return_pct,market_proxy,market_proxy_name,market_prior_3m_return_pct,conditions_met,stock_return_1m_after_pct,stock_return_3m_after_pct
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2020-09,8.907,-9.298,-3.125,SMH,半導体ETF(SMH),14.005,industry_up;market_trend_up;industry_and_market_up,27.133,42.688
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2020-10,8.942,-7.671,30.645,SMH,半導体ETF(SMH),5.252,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,8.261,22.78
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2020-11,10.01,14.838,40.505,SMH,半導体ETF(SMH),18.954,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,3.672,21.849
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2020-12,0,-2.829,42.688,SMH,半導体ETF(SMH),25.385,stock_trend_up;market_trend_up;stock_and_market_up,9.395,21.377
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2021-01,9.918,10.522,22.78,SMH,半導体ETF(SMH),29.528,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,7.44,11.734
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2021-02,9.603,36.354,21.849,SMH,半導体ETF(SMH),15.503,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,3.27,2.757
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2021-03,-15.257,27.936,21.377,SMH,半導体ETF(SMH),11.505,stock_trend_up;market_trend_up;stock_and_market_up,0.704,-7.036
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2021-04,19.073,23.134,11.734,SMH,半導体ETF(SMH),7.233,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,-1.192,-2.918
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2021-05,-11.228,16.047,2.757,SMH,半導体ETF(SMH),3.42,stock_trend_up;market_trend_up;stock_and_market_up,-6.572,3.307
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2021-06,9.865,23.624,-7.036,SMH,半導体ETF(SMH),7.674,industry_up;market_trend_up;industry_and_market_up,5.165,17.654
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2021-07,1.919,27.692,-2.918,SMH,半導体ETF(SMH),8.288,industry_up;market_trend_up;industry_and_market_up,5.144,26.672
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2021-08,-0.602,56.77,3.307,SMH,半導体ETF(SMH),8.684,stock_trend_up;market_trend_up;stock_and_market_up,6.402,33.441
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2021-09,-0.682,42.966,17.654,SMH,半導体ETF(SMH),-2.277,stock_trend_up,13.226,3.557
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2021-10,2.746,34.835,26.672,SMH,半導体ETF(SMH),3.99,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,10.762,-6.801
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2021-11,19.376,46.315,33.441,SMH,半導体ETF(SMH),12.58,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,-17.426,-4.572
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2021-12,-12.438,28.116,3.557,SMH,半導体ETF(SMH),20.494,stock_trend_up;market_trend_up;stock_and_market_up,1.9,1.37
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2022-01,-5.611,10.017,-6.801,SMH,半導体ETF(SMH),0.643,market_trend_up,13.412,5.756
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2022-02,-0.828,-0.453,-4.572,SMH,半導体ETF(SMH),-12.053,none,-12.285,-29.96
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2022-03,11.836,31.373,1.37,SMH,半導体ETF(SMH),-12.63,industry_up;stock_trend_up;industry_and_stock_up,6.309,-17.069
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2022-04,-9.634,-0.299,5.756,SMH,半導体ETF(SMH),-16.54,stock_trend_up,-24.89,-25.127
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2022-05,8.033,21.332,-29.96,SMH,半導体ETF(SMH),-8.79,industry_up,3.86,-19.413
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2022-06,6.254,17.345,-17.069,SMH,半導体ETF(SMH),-24.486,industry_up,-4.021,-14.171
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2022-07,0.327,15.512,-25.127,SMH,半導体ETF(SMH),3.18,industry_up;market_trend_up;industry_and_market_up,-19.158,2.106
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2022-08,21.056,40.682,-19.413,SMH,半導体ETF(SMH),-12.27,industry_up,10.616,8.908
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2022-09,4.685,48.284,-14.171,SMH,半導体ETF(SMH),-9.135,industry_up,14.181,14.383
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2022-10,-17.747,18.708,2.106,SMH,半導体ETF(SMH),-20.214,stock_trend_up,-13.772,3.593
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2022-11,-6.254,-6.779,8.908,SMH,半導体ETF(SMH),6.133,stock_trend_up;market_trend_up;stock_and_market_up,16.178,23.765
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2022-12,0.267,6.747,14.383,SMH,半導体ETF(SMH),9.626,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,3.409,2.911
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2023-01,-27.478,-17.983,3.593,SMH,半導体ETF(SMH),25.304,stock_trend_up;market_trend_up;stock_and_market_up,3.019,24.053
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2023-02,22.752,1.517,23.765,SMH,半導体ETF(SMH),5.124,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,-3.398,28.18
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2023-03,7.324,-2.578,2.911,SMH,半導体ETF(SMH),29.689,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,24.653,37.109
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2023-04,-14.694,-8.033,24.053,SMH,半導体ETF(SMH),4.281,stock_trend_up;market_trend_up;stock_and_market_up,6.446,11.701
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2023-05,7.592,-8.409,28.18,SMH,半導体ETF(SMH),20.576,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,3.332,-0.584
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2023-06,2.428,-11.707,37.109,SMH,半導体ETF(SMH),15.696,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,1.553,-7.013
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2023-07,-9.63,-20.469,11.701,SMH,半導体ETF(SMH),29.925,stock_trend_up;market_trend_up;stock_and_market_up,-5.261,11.356
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2023-08,-0.738,-34.787,-0.584,SMH,半導体ETF(SMH),8.238,market_trend_up,-3.351,23.557
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2023-09,1.652,-36.677,-7.013,SMH,半導体ETF(SMH),-4.775,industry_up,21.615,41.053
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2023-10,-2.356,-24.828,11.356,SMH,半導体ETF(SMH),-13.491,stock_trend_up,5.12,53.465
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2023-11,4.576,-16.144,23.557,SMH,半導体ETF(SMH),2.727,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,10.335,56.721
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2023-12,3.978,-13.041,41.053,SMH,半導体ETF(SMH),20.617,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,32.317,26.036
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2024-01,10.635,32.661,53.465,SMH,半導体ETF(SMH),33.768,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,7.35,-8.788
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2024-02,-7.469,0,56.721,SMH,半導体ETF(SMH),32.073,stock_trend_up;market_trend_up;stock_and_market_up,-11.268,-11.824
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2024-03,15.919,8.008,26.036,SMH,半導体ETF(SMH),28.661,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,-4.243,-11.674
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2024-04,18.44,49.959,-8.788,SMH,半導体ETF(SMH),15.183,industry_up;market_trend_up;industry_and_market_up,3.776,-23.268
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2024-05,-18.454,13.657,-11.824,SMH,半導体ETF(SMH),13.461,market_trend_up,-11.117,-27.536
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2024-06,-12.083,-2.444,-11.674,SMH,半導体ETF(SMH),15.872,market_trend_up,-16.812,-24.565
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2024-07,12.453,21.393,-23.268,SMH,半導体ETF(SMH),15.367,industry_up;market_trend_up;industry_and_market_up,-1.996,-9.669
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2024-08,2.498,25.351,-27.536,SMH,半導体ETF(SMH),1.239,industry_up;market_trend_up;industry_and_market_up,-7.473,-4.369
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2024-09,-13.768,6.336,-24.565,SMH,半導体ETF(SMH),-5.85,none,-0.385,11.987
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2024-10,41.176,53.744,-9.669,SMH,半導体ETF(SMH),-2.15,industry_up,3.754,-5.084
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2024-11,-10.606,31.424,-4.369,SMH,半導体ETF(SMH),-0.546,none,8.352,-16.849
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2024-12,-1.634,24.331,11.987,SMH,半導体ETF(SMH),-1.336,stock_trend_up,-15.57,-19.004
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2025-01,-18.892,-8.852,-5.084,SMH,半導体ETF(SMH),0.803,market_trend_up,-9.107,3.955
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2025-02,16.844,15.097,-16.849,SMH,半導体ETF(SMH),-3.866,industry_up,5.545,37.643
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2025-03,-0.065,-0.774,-19.004,SMH,半導体ETF(SMH),-12.677,none,8.363,28.763
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2025-04,-5.393,-20.74,3.955,SMH,半導体ETF(SMH),-13.275,stock_trend_up,20.348,-10.152
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2025-05,2.747,-0.134,37.643,SMH,半導体ETF(SMH),2.999,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,-1.264,-4.769
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2025-06,1.136,14.882,28.763,SMH,半導体ETF(SMH),31.877,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,-24.387,25.064
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2025-07,-10.112,-8.17,-10.152,SMH,半導体ETF(SMH),36.681,market_trend_up,27.559,53.883
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2025-08,1.985,-8.63,-4.769,SMH,半導体ETF(SMH),21.08,industry_up;market_trend_up;industry_and_market_up,29.666,30.197
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2025-09,13.41,20.168,25.064,SMH,半導体ETF(SMH),17.025,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,-6.963,20.86
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2025-10,-4.069,-18.344,53.883,SMH,半導体ETF(SMH),25.708,stock_trend_up;market_trend_up;stock_and_market_up,7.925,38.396
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2025-11,12.657,2.906,30.197,SMH,半導体ETF(SMH),21.355,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,20.367,8.479
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2025-12,-6.529,-2.215,20.86,SMH,半導体ETF(SMH),10.347,stock_trend_up;market_trend_up;stock_and_market_up,6.536,7.456
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2026-01,-8.559,10.243,38.396,SMH,半導体ETF(SMH),11.14,stock_trend_up;market_trend_up;stock_and_market_up,-15.406,11.929
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2026-02,2.822,-2.987,8.479,SMH,半導体ETF(SMH),15.354,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,19.232,26.672
2026/05/20 02:02,8035.T,METI,出荷,半導体・フラットパネルディスプレイ製造装置,2026-03,-0.803,-3.704,7.456,SMH,半導体ETF(SMH),6.462,stock_trend_up;market_trend_up;stock_and_market_up,10.971,0
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2018-05,-8.055,0,,SMH,半導体ETF(SMH),,none,14.558,3.683
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2018-06,-7.965,0,,SMH,半導体ETF(SMH),,none,0.756,-21.293
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2018-07,5.192,0,,SMH,半導体ETF(SMH),,industry_up,-10.173,-8.559
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2018-08,24.132,0,3.683,SMH,半導体ETF(SMH),,industry_up;stock_trend_up;industry_and_stock_up,-13.038,-6.226
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2018-09,-14.875,0,-21.293,SMH,半導体ETF(SMH),3.682,market_trend_up,17.059,18.837
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2018-10,-13.841,0,-8.559,SMH,半導体ETF(SMH),-11.739,none,-7.882,7.923
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2018-11,4.217,0,-6.226,SMH,半導体ETF(SMH),-11.19,industry_up,10.205,14.661
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2018-12,-11.561,0,18.837,SMH,半導体ETF(SMH),-18.008,stock_trend_up,6.308,26.971
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2019-01,-4.031,-23.855,7.923,SMH,半導体ETF(SMH),3.349,stock_trend_up;market_trend_up;stock_and_market_up,-2.13,-2.967
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2019-02,15.437,-1.644,14.661,SMH,半導体ETF(SMH),6.801,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,22.037,15.235
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2019-03,-6.981,-20.771,26.971,SMH,半導体ETF(SMH),21.826,stock_trend_up;market_trend_up;stock_and_market_up,-18.758,35.987
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2019-04,-10.994,-31.489,-2.967,SMH,半導体ETF(SMH),20.354,market_trend_up,16.229,71.109
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2019-05,19.596,-10.885,15.235,SMH,半導体ETF(SMH),-4.936,industry_up;stock_trend_up;industry_and_stock_up,44.013,61.046
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2019-06,-5.859,-8.846,35.987,SMH,半導体ETF(SMH),3.621,stock_trend_up;market_trend_up;stock_and_market_up,2.225,15.808
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2019-07,1.582,-11.974,71.109,SMH,半導体ETF(SMH),0.723,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,9.393,22.566
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2019-08,-0.519,-29.455,61.046,SMH,半導体ETF(SMH),16.482,stock_trend_up;market_trend_up;stock_and_market_up,3.56,29.005
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2019-09,6.159,-12.024,15.808,SMH,半導体ETF(SMH),8.123,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,8.19,18.706
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2019-10,4.818,7.028,22.566,SMH,半導体ETF(SMH),8.882,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,15.14,-8.131
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2019-11,-9.287,-6.84,29.005,SMH,半導体ETF(SMH),16.16,stock_trend_up;market_trend_up;stock_and_market_up,-4.708,-29.545
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2019-12,16.443,22.658,18.706,SMH,半導体ETF(SMH),18.702,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,-16.269,-10.221
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2020-01,-4.352,22.247,-8.131,SMH,半導体ETF(SMH),7.907,market_trend_up,-11.699,8.24
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2020-02,-9.471,-4.13,-29.545,SMH,半導体ETF(SMH),-0.707,none,21.429,41.014
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2020-03,-12.205,-9.514,-10.221,SMH,半導体ETF(SMH),-17.163,none,0.949,8.159
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2020-04,25.35,27.435,8.24,SMH,半導体ETF(SMH),-2.791,industry_up;stock_trend_up;industry_and_stock_up,15.038,-4.699
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2020-05,-4.287,1.986,41.014,SMH,半導体ETF(SMH),6.865,stock_trend_up;market_trend_up;stock_and_market_up,-6.863,-16.83
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2020-06,3.311,11.92,8.159,SMH,半導体ETF(SMH),30.442,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,-11.053,5.789
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2020-07,-2.356,7.58,-4.699,SMH,半導体ETF(SMH),24.295,market_trend_up,0.394,43.195
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2020-08,-18.05,-11.378,-16.83,SMH,半導体ETF(SMH),24.349,market_trend_up,18.468,51.866
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2020-09,8.834,-9.145,5.789,SMH,半導体ETF(SMH),14.005,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,20.398,37.479
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2020-10,8.874,-5.629,43.195,SMH,半導体ETF(SMH),5.252,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,6.474,20.523
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2020-11,9.145,13.547,51.866,SMH,半導体ETF(SMH),18.954,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,7.245,25.226
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2020-12,0.273,-2.22,37.479,SMH,半導体ETF(SMH),25.385,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,5.549,25.211
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2021-01,10.536,12.999,20.523,SMH,半導体ETF(SMH),29.528,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,10.629,13.029
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2021-02,8.71,35.692,25.226,SMH,半導体ETF(SMH),15.503,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,7.231,3.409
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2021-03,-16.856,28.505,25.211,SMH,半導体ETF(SMH),11.505,stock_trend_up;market_trend_up;stock_and_market_up,-4.721,-7.418
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2021-04,21.364,24.418,13.029,SMH,半導体ETF(SMH),7.233,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,1.213,-3.741
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2021-05,-12.06,14.314,3.409,SMH,半導体ETF(SMH),3.42,stock_trend_up;market_trend_up;stock_and_market_up,-3.996,0.2
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2021-06,11.755,23.657,-7.418,SMH,半導体ETF(SMH),7.674,industry_up;market_trend_up;industry_and_market_up,-0.937,-2.914
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2021-07,1.296,28.282,-3.741,SMH,半導体ETF(SMH),8.288,industry_up;market_trend_up;industry_and_market_up,5.357,4.937
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2021-08,2.408,60.306,0.2,SMH,半導体ETF(SMH),8.684,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,-6.979,8.674
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2021-09,-1.029,45.779,-2.914,SMH,半導体ETF(SMH),-2.277,none,7.074,2.572
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2021-10,1.856,36.382,4.937,SMH,半導体ETF(SMH),3.99,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,9.109,-9.209
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2021-11,18.149,47.632,8.674,SMH,半導体ETF(SMH),12.58,industry_up;stock_trend_up;market_trend_up;industry_and_stock_up;industry_and_market_up;stock_and_market_up;all_three_up,-12.202,-11.284
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2021-12,-12.832,28.338,2.572,SMH,半導体ETF(SMH),20.494,stock_trend_up;market_trend_up;stock_and_market_up,-5.225,-6.061
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2022-01,-4.105,11.339,-9.209,SMH,半導体ETF(SMH),0.643,market_trend_up,6.615,-1.874
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2022-02,-1.181,1.209,-11.284,SMH,半導体ETF(SMH),-12.053,none,-7.032,-24.922
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2022-03,6.721,29.909,-6.061,SMH,半導体ETF(SMH),-12.63,industry_up,-1.001,-12.681
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2022-04,-5.948,0.674,-1.874,SMH,半導体ETF(SMH),-16.54,none,-18.427,-10.112
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2022-05,4.911,20.102,-24.922,SMH,半導体ETF(SMH),-8.79,industry_up,8.127,-7.713
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2022-06,10.071,18.293,-12.681,SMH,半導体ETF(SMH),-24.486,industry_up,1.911,0.127
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2022-07,0.064,16.855,-10.112,SMH,半導体ETF(SMH),3.18,industry_up;market_trend_up;industry_and_market_up,-16.25,14.125
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2022-08,23.567,40.999,-7.713,SMH,半導体ETF(SMH),-12.27,industry_up,17.313,26.567
2026/05/20 02:02,6857.T,METI,生産,半導体・フラットパネルディスプレイ製造装置,2022-09,5.159,49.814,0.127,SMH,半導体ETF(SMH),-9.135,industry_up;stock_trend_up;industry_and_stock_up,16.158,17.048
